id,type,question,answer,expected_answer,expected_keywords,exact_match,semantic_keyword_f1,grounding_score,latency_ms,win,citations
q009,multi_hop,How can defenders use ATT&CK to evaluate their detection coverage?,"Defenders can use ATT&CK to assess their detection coverage by running an assessment to understand where their current coverage is, and then use detection and mitigation advice from ATT&CK to guide improvements and inform their defenses against specific adversary behaviors and techniques [Source: getting-started-with-attack:40][Source: getting-started-with-attack:6].","Defenders can map existing detections to ATT&CK techniques, compare them against adversary behaviors, identify coverage gaps, and prioritize improvements.",map detections|compare|coverage gaps|prioritize,0.000,0.000,0.000,22812.4,0,"[{""id"": ""getting-started-with-attack-22"", ""source"": ""getting-started-with-attack"", ""page_num"": 6, ""score"": 0.7013013362884521, ""metadata"": {}}, {""id"": ""getting-started-with-attack-20"", ""source"": ""getting-started-with-attack"", ""page_num"": 6, ""score"": 0.8152016401290894, ""metadata"": {}}, {""id"": ""getting-started-with-attack-34"", ""source"": ""getting-started-with-attack"", ""page_num"": 8, ""score"": 0.9625798463821411, ""metadata"": {}}, {""id"": ""getting-started-with-attack-210"", ""source"": ""getting-started-with-attack"", ""page_num"": 40, ""score"": 0.6227918267250061, ""metadata"": {}}]"
q010,multi_hop,How does the AI security framework relate to existing cybersecurity models such as ATT&CK?,"The AI security framework builds on existing cybersecurity models by incorporating traditional vulnerability, threat, and risk assessments, similar to those used in frameworks like ATT&CK. However, it also addresses new, unique risks introduced by AI subsystems, which may require additional regulatory considerations beyond what traditional models cover [Source: A-Sensible-Regulatory-Framework-For-AI-Security_0:3] [Source: A-Sensible-Regulatory-Framework-For-AI-Security_0:6].","The AI security framework identifies risks and dangerous model behaviors, while ATT&CK provides structure for mapping those behaviors to known tactics and techniques to integrate AI threats into existing defense programs.",map behaviors|tactics|techniques|AI risks|integrate,0.000,0.000,0.000,4593.9,0,"[{""id"": ""getting-started-with-attack-228"", ""source"": ""getting-started-with-attack"", ""page_num"": 43, ""score"": 0.9429178237915039, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-20"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 3, ""score"": 0.9198215007781982, ""metadata"": {}}, {""id"": ""getting-started-with-attack-3"", ""source"": ""getting-started-with-attack"", ""page_num"": 3, ""score"": 0.7920494079589844, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-65"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 6, ""score"": 0.8161339163780212, ""metadata"": {}}]"
q011,multi_hop,How might AI evaluations reveal new adversarial techniques relevant to ATT&CK?,I don't know. The answer is not covered by the provided documents.,"AI evaluations can expose ways AI might aid or automate adversarial steps, which can then be mapped to ATT&CK techniques to understand how AI-enabled threats fit existing models.",AI-enabled|mapped|techniques|automate|threats,0.000,0.000,0.000,4714.1,0,"[{""id"": ""getting-started-with-attack-99"", ""source"": ""getting-started-with-attack"", ""page_num"": 20, ""score"": 0.5716734528541565, ""metadata"": {}}, {""id"": ""getting-started-with-attack-91"", ""source"": ""getting-started-with-attack"", ""page_num"": 18, ""score"": 0.5591917037963867, ""metadata"": {}}, {""id"": ""getting-started-with-attack-46"", ""source"": ""getting-started-with-attack"", ""page_num"": 11, ""score"": 0.5980588793754578, ""metadata"": {}}, {""id"": ""getting-started-with-attack-109"", ""source"": ""getting-started-with-attack"", ""page_num"": 22, ""score"": 0.7483298778533936, ""metadata"": {}}]"
q012,needle,Find a passage describing why focusing only on post-deployment incidents is insufficient for AI security.,I don't know. The answer is not covered by the provided documents.,"The paper explains that waiting for incidents is inadequate because failures in high-risk AI systems could be catastrophic, so proactive evaluation is necessary before deployment.",inadequate|waiting for incidents|catastrophic|proactive,0.000,0.000,0.000,4439.5,0,"[{""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-72"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 7, ""score"": 0.6274736523628235, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-85"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 7, ""score"": 0.5701067447662354, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-57"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 5, ""score"": 0.8796571493148804, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-65"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 6, ""score"": 0.7291265726089478, ""metadata"": {}}]"
q013,needle,Locate a passage explaining how ATT&CK helps defenders identify gaps in their detection program.,"ATT&CK helps defenders identify gaps in their detection program by allowing them to assess how their defenses currently stack up to techniques and adversaries in ATT&CK, identify the highest-priority gaps in their current coverage, and then modify or acquire new defenses to address those gaps [Source: getting-started-with-attack:31].","ATT&CK can reveal detection gaps by mapping detections to tactics and techniques, showing where coverage is missing across the adversary lifecycle.",detection gaps|mapping|lifecycle|coverage,0.000,0.250,0.250,5437.1,0,"[{""id"": ""getting-started-with-attack-22"", ""source"": ""getting-started-with-attack"", ""page_num"": 6, ""score"": 0.8889743089675903, ""metadata"": {}}, {""id"": ""getting-started-with-attack-161"", ""source"": ""getting-started-with-attack"", ""page_num"": 31, ""score"": 0.915091872215271, ""metadata"": {}}, {""id"": ""getting-started-with-attack-20"", ""source"": ""getting-started-with-attack"", ""page_num"": 6, ""score"": 0.7280092239379883, ""metadata"": {}}, {""id"": ""getting-started-with-attack-40"", ""source"": ""getting-started-with-attack"", ""page_num"": 10, ""score"": 0.9786669015884399, ""metadata"": {}}]"
q014,structure,List the high-level steps for using ATT&CK in a detection engineering process.,"The high-level steps for using ATT&CK in a detection engineering process are:

1. Assess how your defenses currently compare to ATT&CK techniques and adversaries.
2. Identify the highest-priority gaps in your current coverage.
3. Modify your defenses or acquire new ones to address those gaps.
4. Create a list of high-priority techniques to focus on.
5. Ensure you are collecting the right data to detect those techniques.
6. Understand your available data and search capabilities, referencing the Data Sources for each ATT&CK technique to identify what you need to monitor for suspicious behaviors [Source: getting-started-with-attack:31][Source: getting-started-with-attack:38][Source: getting-started-with-attack:12].","Steps include identifying relevant threats, mapping behaviors to tactics and techniques, assessing current detection coverage, identifying gaps, and implementing new detections.",identify threats|map behaviors|coverage|gaps|implement detections,0.000,0.400,0.400,5632.4,0,"[{""id"": ""getting-started-with-attack-192"", ""source"": ""getting-started-with-attack"", ""page_num"": 38, ""score"": 0.856035053730011, ""metadata"": {}}, {""id"": ""getting-started-with-attack-161"", ""source"": ""getting-started-with-attack"", ""page_num"": 31, ""score"": 0.6842606067657471, ""metadata"": {}}, {""id"": ""getting-started-with-attack-54"", ""source"": ""getting-started-with-attack"", ""page_num"": 12, ""score"": 0.5815154314041138, ""metadata"": {}}, {""id"": ""getting-started-with-attack-53"", ""source"": ""getting-started-with-attack"", ""page_num"": 12, ""score"": 0.6223337650299072, ""metadata"": {}}]"
q015,structure,What components form a sensible regulatory framework for AI security?,"A sensible regulatory framework for AI security should include elements based on a vulnerability, threat, and risk calculus, and should scale accountability with risk. Regulated industries should develop a NIST AI RMF response plan or identify alternative AI assurance approaches if the NIST AI RMF is deemed insufficient. Legal frameworks should focus on regulatory approaches commensurate with the scale of the risk to deter intentional and harmful AI misuse [Source: A-Sensible-Regulatory-Framework-For-AI-Security_0:6][Source: A-Sensible-Regulatory-Framework-For-AI-Security_0:7][Source: A-Sensible-Regulatory-Framework-For-AI-Security_0:9].","The framework includes defining systems in scope, establishing evaluation requirements, setting standards for testing and red teaming, and creating oversight and reporting mechanisms.",evaluation requirements|standards|oversight|reporting,0.000,0.000,0.000,4653.4,0,"[{""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-65"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 6, ""score"": 0.8069782257080078, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-20"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 3, ""score"": 0.7502432465553284, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-101"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 9, ""score"": 0.8577640056610107, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-72"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 7, ""score"": 0.7915357351303101, ""metadata"": {}}]"
q016,direct_fact,What is the ATT&CK technique level used for?,"The ATT&CK technique level is used to guide organizations based on their maturity and resources, with Level 1 for beginners, Level 2 for maturing teams, and Level 3 for advanced teams, helping them create and use ATT&CK analytics to detect suspicious behaviors on their systems [Source: getting-started-with-attack:12].",The technique level describes the specific actions adversaries take to achieve a broader tactical objective.,specific actions|achieve tactical objective,0.000,0.000,0.000,4427.3,0,"[{""id"": ""getting-started-with-attack-22"", ""source"": ""getting-started-with-attack"", ""page_num"": 6, ""score"": 0.7170513868331909, ""metadata"": {}}, {""id"": ""getting-started-with-attack-53"", ""source"": ""getting-started-with-attack"", ""page_num"": 12, ""score"": 0.6867294311523438, ""metadata"": {}}, {""id"": ""getting-started-with-attack-52"", ""source"": ""getting-started-with-attack"", ""page_num"": 12, ""score"": 0.7131115198135376, ""metadata"": {}}, {""id"": ""getting-started-with-attack-54"", ""source"": ""getting-started-with-attack"", ""page_num"": 12, ""score"": 0.6890741586685181, ""metadata"": {}}]"
q017,direct_fact,Why does the AI security paper emphasize emergent behaviors?,"The AI security paper emphasizes emergent behaviors because they represent a risk where AI systems may allow themselves to act in unexpected or dangerous ways, highlighting the need for further research and regulatory frameworks to address these potential threats [Source: A-Sensible-Regulatory-Framework-For-AI-Security_0:10].",Because emergent behaviors can lead to unexpected and potentially dangerous outcomes that are difficult to anticipate without structured evaluations.,emergent|unexpected|dangerous|evaluations,0.000,0.750,0.750,5586.3,1,"[{""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-116"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 10, ""score"": 0.9126711487770081, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-89"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 8, ""score"": 0.5526458621025085, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-65"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 6, ""score"": 0.6972559094429016, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-103"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 9, ""score"": 0.5191519856452942, ""metadata"": {}}]"
q018,direct_fact,How does ATT&CK categorize adversary behavior?,I don't know. The answer is not covered by the provided documents.,ATT&CK categorizes adversary behavior through a matrix of tactics and techniques describing different stages and methods of an attack.,matrix|tactics|techniques|categorizes behavior,0.000,0.000,0.000,4841.3,0,"[{""id"": ""getting-started-with-attack-109"", ""source"": ""getting-started-with-attack"", ""page_num"": 22, ""score"": 0.8294783234596252, ""metadata"": {}}, {""id"": ""getting-started-with-attack-22"", ""source"": ""getting-started-with-attack"", ""page_num"": 6, ""score"": 0.5630779266357422, ""metadata"": {}}, {""id"": ""getting-started-with-attack-47"", ""source"": ""getting-started-with-attack"", ""page_num"": 11, ""score"": 0.6087891459465027, ""metadata"": {}}, {""id"": ""getting-started-with-attack-121"", ""source"": ""getting-started-with-attack"", ""page_num"": 24, ""score"": 0.8538745641708374, ""metadata"": {}}]"
